0.0491	0.5375	0.4884	0.0465	0.2832	0.2367	0.0457	0.2273	0.1816	0.0974	1.0231	0.9257	0.0462	0.9411	0.8949	0.0681	0.8609	0.7928	0.0467	0.1925	0.1458	0.0919	0.2828	0.1909	0.0441	0.4304	0.3863	0.046	0.3794	0.3334	0.0398
0.0496	0.5615	0.5119	0.0489	0.3289	0.28	0.038	0.2038	0.1658	0.1217	0.8463	0.7246	0.0462	0.5509	0.5047	0.0478	0.3349	0.2871	0.042	0.2047	0.1627	0.113	0.2389	0.1259	0.0454	0.5003	0.4549	0.0449	0.9444	0.8995	0.1088
0.0549	0.4003	0.3454	0.052	1.3208	1.2688	0.052	0.4019	0.3499	0.1088	1.0551	0.9463	0.0444	0.7523	0.7079	0.0478	0.3706	0.3228	0.0494	0.2221	0.1727	0.0919	0.2247	0.1328	0.0607	1.1938	1.1331	0.0694	0.715	0.6456	0.0779
0.0507	0.4868	0.4361	0.0525	0.2993	0.2468	0.0314	0.2961	0.2647	0.1124	1.0077	0.8953	0.061	1.3174	1.2564	0.0552	0.4036	0.3484	0.0536	0.2263	0.1727	0.1177	0.1811	0.0634	0.0525	0.361	0.3085	0.051	0.9283	0.8773	0.0708
0.0512	0.4311	0.3799	0.0457	0.2611	0.2154	0.0489	0.2059	0.157	0.1235	1.1109	0.9874	0.0544	0.5411	0.4867	0.0454	0.3281	0.2827	0.0438	0.1832	0.1394	0.0924	0.1373	0.0449	0.0454	0.3351	0.2897	0.0512	0.7024	0.6512	0.0665
0.061	0.4335	0.3725	0.0518	0.3133	0.2615	0.046	0.1281	0.0821	0.1378	1.0693	0.9315	0.0531	0.5556	0.5025	0.047	0.4295	0.3825	0.047	0.1796	0.1326	0.1066	0.2143	0.1077	0.0541	2.2388	2.1847	0.0665	1.4908	1.4243	0.0676
0.08	1.1529	1.0729	0.0489	0.3009	0.252	0.0449	0.2851	0.2402	0.1146	1.1749	1.0603	0.0525	1.5779	1.5254	0.0539	0.3807	0.3268	0.046	0.2044	0.1584	0.0905	0.1331	0.0426	0.0491	0.3987	0.3496	0.0504	1.0987	1.0483	0.0673
0.0549	0.5071	0.4522	0.046	0.2896	0.2436	0.0388	0.1837	0.1449	0.1072	1.9517	1.8445	0.0512	1.2216	1.1704	0.0515	0.3667	0.3152	0.046	0.1836	0.1376	0.1043	0.2374	0.1331	0.0605	0.4012	0.3407	0.0489	0.8547	0.8058	0.0723
0.0475	0.5353	0.4878	0.0481	0.5379	0.4898	0.0454	0.2193	0.1739	0.1159	0.8545	0.7386	0.046	1.4518	1.4058	0.0539	0.3936	0.3397	0.0512	0.2012	0.15	0.0824	0.1308	0.0484	0.0481	0.9883	0.9402	0.0557	1.8658	1.8101	0.0673
0.0615	0.9198	0.8583	0.0486	0.5545	0.5059	0.0544	0.5339	0.4795	0.1285	1.0653	0.9368	0.0533	0.5229	0.4696	0.0576	0.368	0.3104	0.0523	0.1859	0.1336	0.0937	0.1539	0.0602	0.046	0.4149	0.3689	0.0586	0.8834	0.8248	0.0557
0.0602	0.5908	0.5306	0.046	0.3938	0.3478	0.0454	0.1803	0.1349	0.1008	1.003	0.9022	0.0523	0.6372	0.5849	0.0438	0.416	0.3722	0.0446	0.2186	0.174	0.0803	0.1173	0.037	0.0452	0.3592	0.314	0.0502	0.8483	0.7981	0.0631
0.0525	0.4366	0.3841	0.0504	0.2761	0.2257	0.0433	0.1966	0.1533	0.1209	1.2192	1.0983	0.0452	0.5963	0.5511	0.051	0.3511	0.3001	0.0465	0.183	0.1365	0.1095	0.2022	0.0927	0.0533	0.3945	0.3412	0.0576	0.8204	0.7628	0.0692
0.0523	0.4755	0.4232	0.046	0.2922	0.2462	0.037	0.2181	0.1811	0.1164	1.0817	0.9653	0.0565	0.7667	0.7102	0.0634	0.9061	0.8427	0.0512	0.4292	0.378	0.1111	0.1816	0.0705	0.0496	0.3818	0.3322	0.0512	0.7121	0.6609	0.0528
0.0555	0.4278	0.3723	0.051	0.2877	0.2367	0.0446	0.2133	0.1687	0.1043	1.1693	1.065	0.0533	0.5395	0.4862	0.0565	0.3497	0.2932	0.0436	0.1738	0.1302	0.0998	0.1286	0.0288	0.0444	0.3838	0.3394	0.0525	0.662	0.6095	0.0634
0.0491	0.4599	0.4108	0.0462	0.265	0.2188	0.0481	0.1846	0.1365	0.1154	0.9632	0.8478	0.0475	0.6247	0.5772	0.0536	0.3455	0.2919	0.0494	0.177	0.1276	0.095	0.1911	0.0961	0.0536	0.3695	0.3159	0.0615	0.9755	0.914	0.0869
0.0539	0.4768	0.4229	0.0515	0.2653	0.2138	0.0407	0.1827	0.142	0.1146	1.0894	0.9748	0.0557	1.0475	0.9918	0.0929	0.9039	0.811	0.0441	0.3516	0.3075	0.0993	0.2693	0.17	0.0673	0.5779	0.5106	0.0489	0.8521	0.8032	0.0708
0.0475	0.8446	0.7971	0.0489	0.3352	0.2863	0.043	0.213	0.17	0.1359	1.1975	1.0616	0.056	0.8623	0.8063	0.0549	0.4006	0.3457	0.0462	0.2184	0.1722	0.1172	0.179	0.0618	0.0502	0.3394	0.2892	0.0581	1.0064	0.9483	0.0744
0.0441	0.4435	0.3994	0.0438	0.4914	0.4476	0.0578	0.2573	0.1995	0.1449	3.0507	2.9058	0.0576	1.6304	1.5728	0.0573	0.3653	0.308	0.0512	0.1869	0.1357	0.1175	0.1598	0.0423	0.0557	0.3555	0.2998	0.0515	0.7309	0.6794	0.0655
0.0562	0.4155	0.3593	0.0512	0.2919	0.2407	0.0415	0.2091	0.1676	0.0945	1.1978	1.1033	0.057	0.6318	0.5748	0.0481	0.4248	0.3767	0.0494	0.4068	0.3574	0.1024	0.2611	0.1587	0.062	0.4251	0.3631	0.0623	0.9578	0.8955	0.0628
0.0544	0.4211	0.3667	0.0504	1.2569	1.2065	0.0441	0.2832	0.2391	0.1124	0.8391	0.7267	0.0525	1.6042	1.5517	0.0533	0.436	0.3827	0.0502	0.3139	0.2637	0.0726	0.1861	0.1135	0.0576	0.5175	0.4599	0.0589	0.8927	0.8338	0.0818
0.0539	0.4913	0.4374	0.0457	0.4859	0.4402	0.0452	0.2724	0.2272	0.0982	1.1379	1.0397	0.0523	0.5751	0.5228	0.0475	0.3835	0.336	0.0552	0.2669	0.2117	0.081	0.179	0.098	0.0441	0.4032	0.3591	0.042	0.624	0.582	0.0578
0.0499	0.619	0.5691	0.0399	0.3466	0.3067	0.043	0.6391	0.5961	0.0924	1.4366	1.3442	0.0729	1.5404	1.4675	0.0502	1.8238	1.7736	0.0301	0.4178	0.3877	0.0903	0.2445	0.1542	0.0504	0.3058	0.2554	0.042	0.7404	0.6984	0.0781
0.0328	0.5412	0.5084	0.0489	0.3028	0.2539	0.043	0.2935	0.2505	0.0631	1.5105	1.4474	0.0491	0.7294	0.6803	0.0481	0.4186	0.3705	0.0399	0.6327	0.5928	0.0766	0.1904	0.1138	0.0444	0.288	0.2436	0.0335	0.606	0.5725	0.0597
0.0504	1.4587	1.4083	0.0618	0.5608	0.499	0.0341	0.3183	0.2842	0.0639	1.4706	1.4067	0.0444	1.9511	1.9067	0.0547	0.4398	0.3851	0.033	0.2223	0.1893	0.0489	0.1426	0.0937	0.0425	0.4388	0.3963	0.0496	1.5386	1.489	0.0607
0.0481	0.9909	0.9428	0.0536	0.6814	0.6278	0.0396	0.218	0.1784	0.071	1.6596	1.5886	0.0457	0.5711	0.5254	0.0412	0.5294	0.4882	0.043	0.4906	0.4476	0.0737	0.4308	0.3571	0.0549	0.6096	0.5547	0.0747	1.4555	1.3808	0.0774
0.0515	0.4517	0.4002	0.052	0.299	0.247	0.0354	0.269	0.2336	0.062	1.3239	1.2619	0.0467	0.6701	0.6234	0.0531	0.3685	0.3154	0.0457	0.2888	0.2431	0.0803	0.3435	0.2632	0.0531	0.4017	0.3486	0.0425	1.1868	1.1443	0.0562
0.043	0.4306	0.3876	0.0499	0.2882	0.2383	0.0346	0.256	0.2214	0.056	1.3139	1.2579	0.0388	0.579	0.5402	0.0467	0.4705	0.4238	0.0467	0.4271	0.3804	0.0803	0.2688	0.1885	0.0473	0.326	0.2787	0.0486	0.8214	0.7728	0.0486
0.0417	0.5644	0.5227	0.0454	0.3373	0.2919	0.0333	0.2943	0.261	0.0681	1.5031	1.435	0.0626	1.2652	1.2026	0.0631	0.6342	0.5711	0.0399	0.6356	0.5957	0.0792	0.2067	0.1275	0.0533	0.381	0.3277	0.0478	1.5217	1.4739	0.0533
0.0573	0.5283	0.471	0.0473	0.2909	0.2436	0.0357	0.2672	0.2315	0.1003	1.44	1.3397	0.0475	0.6627	0.6152	0.0504	0.4278	0.3774	0.0465	0.4865	0.44	0.0768	0.1943	0.1175	0.0417	0.4853	0.4436	0.043	0.981	0.938	0.0515
0.0343	0.5082	0.4739	0.046	0.3141	0.2681	0.0301	0.3064	0.2763	0.0525	1.1373	1.0848	0.0425	0.5583	0.5158	0.046	0.4055	0.3595	0.0391	0.3828	0.3437	0.085	0.1943	0.1093	0.0473	0.5078	0.4605	0.0407	1.0048	0.9641	0.0478
0.0423	0.4227	0.3804	0.042	0.2998	0.2578	0.038	0.2542	0.2162	0.0803	1.4316	1.3513	0.0417	0.7004	0.6587	0.0401	0.4302	0.3901	0.0367	0.5152	0.4785	0.0729	0.2205	0.1476	0.047	0.5096	0.4626	0.0438	0.8388	0.795	0.0407
0.0454	0.4942	0.4488	0.0478	0.2998	0.252	0.032	0.2848	0.2528	0.0884	1.0753	0.9869	0.0483	0.8902	0.8419	0.0446	0.4167	0.3721	0.0475	0.545	0.4975	0.0858	0.2413	0.1555	0.0444	1.354	1.3096	0.0446	0.7654	0.7208	0.0423
0.0473	0.4383	0.391	0.047	0.3059	0.2589	0.0351	0.2507	0.2156	0.0594	1.1144	1.055	0.0489	1.7344	1.6855	0.0531	0.4432	0.3901	0.0457	0.4324	0.3867	0.0671	0.2297	0.1626	0.0473	0.5711	0.5238	0.043	0.6121	0.5691	0.0576
0.0454	0.4736	0.4282	0.0491	0.308	0.2589	0.0391	0.2616	0.2225	0.0613	1.2509	1.1896	0.0444	1.579	1.5346	0.0467	0.4595	0.4128	0.0457	0.5707	0.525	0.0737	0.2086	0.1349	0.0425	0.4673	0.4248	0.0383	0.9248	0.8865	0.0425
0.046	0.5309	0.4849	0.0483	0.5547	0.5064	0.0525	0.6125	0.56	0.0781	0.9661	0.888	0.0486	0.6155	0.5669	0.047	0.4028	0.3558	0.0409	0.4666	0.4257	0.0755	0.2313	0.1558	0.0441	0.5122	0.4681	0.0438	0.4488	0.405	0.0539
0.0502	0.4668	0.4166	0.0465	0.3117	0.2652	0.0349	0.2621	0.2272	0.0607	1.5696	1.5089	0.0515	0.8377	0.7862	0.0525	0.9245	0.872	0.0818	0.9593	0.8775	0.0752	0.2478	0.1726	0.0491	0.4993	0.4502	0.0507	0.4401	0.3894	0.0591
0.038	0.5422	0.5042	0.0478	0.3407	0.2929	0.0375	0.2072	0.1697	0.0533	0.6631	0.6098	0.052	0.7973	0.7453	0.0512	0.4424	0.3912	0.038	0.4632	0.4252	0.0779	0.3133	0.2354	0.0401	0.4816	0.4415	0.0444	0.771	0.7266	0.0549
0.0407	0.5003	0.4596	0.0436	0.3025	0.2589	0.0264	0.2528	0.2264	0.0644	2.4301	2.3657	0.0409	0.593	0.5521	0.0515	0.4323	0.3808	0.0409	0.4424	0.4015	0.0449	0.1751	0.1302	0.042	0.3362	0.2942	0.042	0.7098	0.6678	0.0636
0.0539	0.5417	0.4878	0.0409	0.3312	0.2903	0.0491	0.2333	0.1842	0.0694	0.4565	0.3871	0.0531	0.6406	0.5875	0.0452	0.4453	0.4001	0.0135	0.4625	0.449	0.1019	0.2392	0.1373	0.0462	0.5167	0.4705	0.0562	0.9923	0.9361	0.0256
0.0346	0.4288	0.3942	0.0502	0.4962	0.446	0.0525	0.2982	0.2457	0.0934	1.1914	1.098	0.0454	0.6902	0.6448	0.0539	0.4728	0.4189	0.0391	0.4991	0.46	0.0853	0.2231	0.1378	0.0504	0.4668	0.4164	0.0454	0.876	0.8306	0.0599
0.0512	0.4665	0.4153	0.0483	0.3183	0.27	0.0394	0.278	0.2386	0.0869	1.0144	0.9275	0.0499	0.6685	0.6186	0.0494	0.431	0.3816	0.0396	0.602	0.5624	0.1043	0.2128	0.1085	0.0473	0.4442	0.3969	0.0423	0.5916	0.5493	0.0499
0.033	0.4195	0.3865	0.047	0.298	0.251	0.0452	0.1772	0.132	0.0937	1.5091	1.4154	0.051	2.6028	2.5518	0.0528	0.444	0.3912	0.0528	0.4033	0.3505	0.0921	0.226	0.1339	0.0491	0.408	0.3589	0.0507	0.5441	0.4934	0.0467
0.0486	0.5401	0.4915	0.0452	0.6245	0.5793	0.047	0.3584	0.3114	0.0837	0.6846	0.6009	0.0491	0.6624	0.6133	0.0444	0.4241	0.3797	0.0388	0.4577	0.4189	0.0847	0.1845	0.0998	0.0446	0.4251	0.3805	0.0446	0.9396	0.895	0.0454
0.0444	0.4792	0.4348	0.0446	0.3273	0.2827	0.047	0.2917	0.2447	0.0829	0.4845	0.4016	0.0481	0.7196	0.6715	0.0481	0.4382	0.3901	0.0483	0.4664	0.4181	0.0832	0.1954	0.1122	0.0507	0.3671	0.3164	0.0499	2.4503	2.4004	0.0985
0.0481	0.5597	0.5116	0.0481	0.3302	0.2821	0.0423	0.3252	0.2829	0.0824	1.1036	1.0212	0.0536	0.6427	0.5891	0.0454	0.4012	0.3558	0.0428	0.458	0.4152	0.0634	0.1769	0.1135	0.0391	0.3236	0.2845	0.0401	0.6271	0.587	0.0409
0.0365	0.4995	0.463	0.0441	0.3283	0.2842	0.0354	0.2748	0.2394	0.0642	0.9131	0.8489	0.0528	0.6902	0.6374	0.0415	0.3865	0.345	0.0417	0.3191	0.2774	0.0673	0.1745	0.1072	0.0409	0.6655	0.6246	0.0417	0.6409	0.5992	0.0486
0.0428	0.6937	0.6509	0.0394	0.3611	0.3217	0.028	0.9638	0.9358	0.104	1.2155	1.1115	0.0438	0.6537	0.6099	0.0528	0.4769	0.4241	0.0457	0.5321	0.4864	0.0895	0.221	0.1315	0.0425	0.3726	0.3301	0.0351	0.4715	0.4364	0.0723
0.0454	0.6169	0.5715	0.0475	0.3003	0.2528	0.0399	0.2521	0.2122	0.0871	0.8487	0.7616	0.0565	0.7369	0.6804	0.0462	0.4089	0.3627	0.0407	0.4606	0.4199	0.0979	0.223	0.1251	0.0507	0.4106	0.3599	0.0467	0.5013	0.4546	0.0824
0.0584	0.5048	0.4464	0.0412	0.3017	0.2605	0.0388	0.2481	0.2093	0.0971	0.6943	0.5972	0.0473	0.62	0.5727	0.043	0.5022	0.4592	0.0689	0.5371	0.4682	0.0784	0.1935	0.1151	0.0502	0.4592	0.409	0.0473	0.7301	0.6828	0.0496
0.0473	0.5328	0.4855	0.0496	0.303	0.2534	0.0417	0.2568	0.2151	0.1069	1.1579	1.051	0.0467	0.6358	0.5891	0.0557	0.4212	0.3655	0.0473	0.5691	0.5218	0.0882	0.197	0.1088	0.0528	0.3257	0.2729	0.0438	0.624	0.5802	0.0723
0.0525	0.609	0.5565	0.0454	0.3156	0.2702	0.0386	0.24	0.2014	0.0853	0.7453	0.66	0.0531	0.6116	0.5585	0.0465	0.4044	0.3579	0.0349	0.3725	0.3376	0.0824	0.2126	0.1302	0.0478	0.4059	0.3581	0.0507	0.5248	0.4741	0.051
0.0491	0.5583	0.5092	0.0425	0.3236	0.2811	0.0322	0.2832	0.251	0.0866	1.1015	1.0149	0.0452	0.6282	0.583	0.047	0.4534	0.4064	0.043	0.5096	0.4666	0.066	0.2872	0.2212	0.0383	0.3872	0.3489	0.0415	0.804	0.7625	0.038
0.0444	0.5758	0.5314	0.0473	0.297	0.2497	0.0433	0.3006	0.2573	0.0795	1.4092	1.3297	0.0483	0.8063	0.758	0.0475	0.4212	0.3737	0.0433	0.3793	0.336	0.0834	0.188	0.1046	0.0383	0.3729	0.3346	0.0417	0.3237	0.282	0.0306
0.0407	0.9626	0.9219	0.0304	0.346	0.3156	0.0175	0.2186	0.2011	0.0776	0.5138	0.4362	0.0446	0.6632	0.6186	0.0502	0.4012	0.351	0.0515	0.4379	0.3864	0.0821	0.1951	0.113	0.0449	0.3217	0.2768	0.0399	0.5908	0.5509	0.0457
0.0441	0.7148	0.6707	0.047	0.3349	0.2879	0.0296	0.2925	0.2629	0.08	1.5065	1.4265	0.0499	0.6595	0.6096	0.0499	0.4176	0.3677	0.037	0.373	0.336	0.0689	0.2049	0.136	0.0423	0.3423	0.3	0.0399	0.3047	0.2648	0.0423
0.0436	0.4816	0.438	0.0407	0.2867	0.246	0.0325	0.1927	0.1602	0.0774	1.0894	1.012	0.047	0.783	0.736	0.0541	1.6802	1.6261	0.0454	0.8986	0.8532	0.0721	0.2041	0.132	0.0473	0.3526	0.3053	0.0433	1.6254	1.5821	0.0415
0.047	0.5145	0.4675	0.0449	0.3059	0.261	0.047	0.2819	0.2349	0.0789	0.6853	0.6064	0.0536	0.6374	0.5838	0.0417	0.3824	0.3407	0.0401	0.3384	0.2983	0.0853	0.2252	0.1399	0.051	0.3819	0.3309	0.0446	0.3931	0.3485	0.0452
0.0388	0.5974	0.5586	0.0449	0.3378	0.2929	0.0351	0.2006	0.1655	0.1077	0.9339	0.8262	0.0444	0.6176	0.5732	0.0433	0.4051	0.3618	0.0483	0.4722	0.4239	0.085	0.2101	0.1251	0.0518	0.4421	0.3903	0.046	0.7154	0.6694	0.057
0.0494	0.6204	0.571	0.0407	0.3054	0.2647	0.0351	0.2286	0.1935	0.0924	1.282	1.1896	0.0396	1.487	1.4474	0.051	0.4221	0.3711	0.0436	0.3429	0.2993	0.0676	0.2323	0.1647	0.0454	0.3301	0.2847	0.0412	0.3438	0.3026	0.0365
0.038	0.7135	0.6755	0.0423	0.3484	0.3061	0.0465	0.2846	0.2381	0.1053	1.0785	0.9732	0.0562	0.6996	0.6434	0.046	0.3883	0.3423	0.0386	0.3839	0.3453	0.0618	0.1938	0.132	0.0496	0.3425	0.2929	0.0351	0.4823	0.4472	0.0452
0.0328	0.5592	0.5264	0.0465	0.3138	0.2673	0.043	0.2262	0.1832	0.1003	0.5236	0.4233	0.0446	0.5638	0.5192	0.0454	0.4117	0.3663	0.0504	0.3972	0.3468	0.0911	0.2004	0.1093	0.0423	0.3215	0.2792	0.0386	0.6011	0.5625	0.0599
0.0365	0.4381	0.4016	0.0436	0.2985	0.2549	0.0412	0.2257	0.1845	0.0555	0.44	0.3845	0.046	0.5129	0.4669	0.042	0.4197	0.3777	0.0362	0.4158	0.3796	0.0665	0.2204	0.1539	0.0549	3.3122	3.2573	0.0394	0.8586	0.8192	0.0359
0.0433	0.495	0.4517	0.0428	0.2772	0.2344	0.0401	0.2887	0.2486	0.0903	1.0231	0.9328	0.0499	1.9288	1.8789	0.0489	0.4674	0.4185	0.0433	0.4461	0.4028	0.1037	0.2481	0.1444	0.0462	0.342	0.2958	0.0388	0.6446	0.6058	0.0515
